Name,Price,Image URL
Himalaya Liv.52 Tablets - 100'S,₹195,https://cdn01.pharmeasy.in/dam/products_otc/105920/himalaya-liv52-tablets-100s-2-1671740901.jpg?dim=700x0&dpr=1&q=100
Everherb (By Pharmeasy) Jointcare-Blend Of 9 Powerful Herbs-Joint & Bone Health-Bottle Of 60 Tablets,₹999,https://cdn01.pharmeasy.in/dam/products_otc/Y79593/everherb-by-pharmeasy-jointcare-blend-of-9-powerful-herbs-joint-bone-health-bottle-of-60-tablets-6.01-1741175037.jpg?dim=700x0&dpr=1&q=100
Omni Gel Spray 35gm,₹144.4,https://cdn01.pharmeasy.in/dam/products_otc/266946/omni-gel-spray-35gm-2-1669634812.jpg?dim=700x0&dpr=1&q=100
New Amrutanjan Faster Relaxation Headache Roll-On Bottle Of 5 Ml,₹40,https://cdn01.pharmeasy.in/dam/products_otc/I35729/amrutanjan-faster-relaxation-headache-roll-on-bottle-of-5-ml-2-1692792030.jpg?dim=700x0&dpr=1&q=100
Liveril Forte Strip Of 15 Tablets,₹432,https://cdn01.pharmeasy.in/dam/products/192429/liveril-forte-strip-of-15-tablets-2-1660743431.jpg?dim=700x0&dpr=1&q=100
Omnigel Spray 75gm,₹272.9,https://cdn01.pharmeasy.in/dam/products_otc/281723/omnigel-spray-75gm-2-1669634789.jpg?dim=700x0&dpr=1&q=100
Cartigen Duo Strip Of 10 Tablets,₹315,https://cdn01.pharmeasy.in/dam/products/034206/cartigen-duo-tablet-2-1641535157.jpg?dim=700x0&dpr=1&q=100
Cartigen 1500 Strip Of 15 Tablets,₹340,https://cdn01.pharmeasy.in/dam/products/I05376/cartigen-1500-strip-of-15-tablets-2-1664871945.jpg?dim=700x0&dpr=1&q=100
Liveasy Ortho Care Cotton Crepe Bandage - Reduces Strain Sprain & Swelling - 6 Cms X 4 Meters,₹250,https://cdn01.pharmeasy.in/dam/products_otc/N85256/liveasy-ortho-care-cotton-crepe-bandage-reduces-strain-sprain-swelling-6-cms-x-4-meters-2-1656420349.jpg?dim=700x0&dpr=1&q=100
Jointace Strip Of 15 Tablets,₹135,https://cdn01.pharmeasy.in/dam/products/097510/jointace-tablet-2-1641535347.jpg?dim=700x0&dpr=1&q=100
Dr Ortho Ayurvedic Bottle Of 60 Capsules,₹295,https://cdn01.pharmeasy.in/dam/products_otc/I08045/drortho-ayurvedic-bottle-of-60-capsules-2-1669655370.jpg?dim=700x0&dpr=1&q=100
Meloease 0.5% Bottle Of 10ml Eye Drops,₹137.64,https://cdn01.pharmeasy.in/dam/products/A17508/meloease-05-bottle-of-10ml-eye-drops-1-1669362487.jpg?dim=700x0&dpr=1&q=100
Voveran 1% Emulgel 50gm,₹292.25,https://cdn01.pharmeasy.in/dam/products_otc/183585/voveran-1-emulgel-50gm-2-1671741089.jpg?dim=700x0&dpr=1&q=100
New Zandu Pancharishta Diabetic Digestive Tonic Bottle Of 450 Ml,₹170,https://cdn01.pharmeasy.in/dam/products_otc/A49668/new-zandu-pancharishta-diabetic-digestive-tonic-bottle-of-450-ml-2-1701943066.jpg?dim=700x0&dpr=1&q=100
Zandu Pain Relief Balm Bottle Of 25 Ml,₹120,https://cdn01.pharmeasy.in/dam/products_otc/186685/zandu-pain-relief-balm-bottle-of-25-ml-2-1693478101.jpg?dim=700x0&dpr=1&q=100
Dhootapapeshwar Swamala Compound - 500g,₹2075,https://cdn01.pharmeasy.in/dam/products_otc/N35481/dhootapapeshwar-swamala-compound-500g-2-1735474351.jpg?dim=700x0&dpr=1&q=100
Dr. Morepen Exygra Spray Stamina Booster Spray For Men - 20gm,₹190,https://cdn01.pharmeasy.in/dam/products_otc/B69176/dr-morepen-exygra-spray-stamina-booster-spray-for-men-20gm-2-1716431995.jpg?dim=700x0&dpr=1&q=100
Dabur Chyawanprakash Sugar Free - 500 Gm,₹255,https://cdn01.pharmeasy.in/dam/products_otc/271382/dabur-chyawanprakash-sugar-free-500-gm-2-1669634861.jpg?dim=700x0&dpr=1&q=100
Dr Ortho Pain Relief Spray - 75 Ml,₹165,https://cdn01.pharmeasy.in/dam/products_otc/O54981/dr-ortho-pain-relief-spray-75-ml-2-1685606463.jpg?dim=700x0&dpr=1&q=100
Pet Saffa Natural Laxative Granules Bottle Of 200 G,₹180,https://cdn01.pharmeasy.in/dam/products_otc/U57017/pet-saffa-natural-laxative-granules-bottle-of-200-g-2-1688467558.jpg?dim=700x0&dpr=1&q=100
Himalaya Liv.52 Hb Capsules - 10'S,₹220,https://cdn01.pharmeasy.in/dam/products_otc/105886/himalaya-liv52-hb-capsules-10s-2-1671740984.jpg?dim=700x0&dpr=1&q=100
Himalaya Bonnisan Liquid 200ml,₹145,https://cdn01.pharmeasy.in/dam/products_otc/028011/bonnisan-liquid-200ml-1-1671741667.jpg?dim=700x0&dpr=1&q=100
Essentiale L 1gm Strip Of 10 Capsules,₹438,https://cdn01.pharmeasy.in/dam/products_otc/I11934/essentiale-l-1gm-strip-of-10-capsules-2-1669710190.jpg?dim=700x0&dpr=1&q=100
Zandu Nityam Ayurvedic Vati 30 Tablets,₹115,https://cdn01.pharmeasy.in/dam/products_otc/L52476/zandu-nityam-ayurvedic-vati-30-tablets-2-1654232913.jpg?dim=700x0&dpr=1&q=100
Pharmeasy Daily Protein For Strong Bones And Immunity Rich Chocolate Jar 400gm,₹899,https://cdn01.pharmeasy.in/dam/products_otc/C10216/pharmeasy-daily-protein-for-strong-bones-and-immunity-rich-chocolate-jar-400gm-6.1-1732016210.jpg?dim=700x0&dpr=1&q=100
Refresh Liquigel Eye Drops,₹185.69,https://cdn01.pharmeasy.in/dam/products_otc/203808/refresh-liquigel-eye-drops-1-1671740702.jpg?dim=700x0&dpr=1&q=100
Pudina Com Capsule 10 No'S,₹30,https://cdn01.pharmeasy.in/dam/products_otc/V84999/pudina-com-capsule-10-nos-2-1681721560.jpg?dim=700x0&dpr=1&q=100
Omnigel Gel 50gm,₹197,https://cdn01.pharmeasy.in/dam/products_otc/I35099/omnigel-gel-50gm-1-1669710577.jpg?dim=700x0&dpr=1&q=100
Liveasy Ortho Care Universal Shoulder Immobilizer Small,₹535,https://cdn01.pharmeasy.in/dam/products_otc/F99397/liveasy-ortho-care-universal-shoulder-immobilizer-small-1-1650878691.jpg?dim=700x0&dpr=1&q=100
Volini Pain Relief Gel Tube Of 75 G,₹265,https://cdn01.pharmeasy.in/dam/products_otc/183157/volini-pain-relief-gel-tube-of-75-g-6.1-1712726723.jpg?dim=700x0&dpr=1&q=100
Himalaya Liv 52 Syrup 100ml,₹125,https://cdn01.pharmeasy.in/dam/products_otc/105915/himalaya-liv-52-syrup-100ml-2-1671741043.jpg?dim=700x0&dpr=1&q=100
Pharmeasy Joint Support - Maintains Joints Mobility - Bone & Joint Health - Bottle Of 60,₹799,https://cdn01.pharmeasy.in/dam/products_otc/B19345/pharmeasy-joint-support-maintains-joints-mobility-bone-joint-health-bottle-of-60-6.1-1736411235.jpg?dim=700x0&dpr=1&q=100
Everherb Giloy Tulsi Juice - Strengthens Body Defence System - Natural Immunity Booster - 1 Litre,₹399,https://cdn01.pharmeasy.in/dam/products_otc/U97974/everherb-giloy-tulsi-juice-strengthens-body-defence-system-natural-immunity-booster-1-litre-2-1723876517.jpg?dim=700x0&dpr=1&q=100
Everherb (By Pharmeasy) Pain Relief Oil - Blend Of 8 Powerful Herbal Ingredients - 100 Ml,₹399,https://cdn01.pharmeasy.in/dam/products_otc/K40120/everherb-by-pharmeasy-pain-relief-oil-blend-of-8-powerful-herbal-ingredients-100-ml-6.01-1727327547.jpg?dim=700x0&dpr=1&q=100
Baidyanath Chyawanprash Special - Immunity & Omniprotection | 52 Ayurvedic Ingredients - 500g,₹235,https://cdn01.pharmeasy.in/dam/products_otc/I41646/baidyanath-chyawanprash-special-immunity-omniprotection-52-ayurvedic-ingredients-500g-2-1669710999.jpg?dim=700x0&dpr=1&q=100
Liveasy Wellness Pain Relief Balm 45gm,₹129,https://cdn01.pharmeasy.in/dam/products_otc/C93509/liveasy-essential-pain-relief-balm-45gm-2-1659963202.jpg?dim=700x0&dpr=1&q=100
Anuja Actiliv Forte Tablet - 60 Tab (Pack Of 2),₹260,https://cdn01.pharmeasy.in/dam/products_otc/W70778/anuja-actiliv-forte-tablet-60-tab-pack-of-2-2-1671745365.jpg?dim=700x0&dpr=1&q=100
Crocin 650 Strip Of 15 Tablets,₹33.76,https://cdn01.pharmeasy.in/dam/products_otc/H45820/crocin-650-tablet-15-nos-3-1689759566.jpg?dim=700x0&dpr=1&q=100
Amrutanjan Strong Pain Relief Balm Bottle Of 8 Ml,₹44,https://cdn01.pharmeasy.in/dam/products_otc/I37094/amrutanjan-strong-pain-relief-balm-bottle-of-8-ml-2-1669710558.jpg?dim=700x0&dpr=1&q=100
Zandu Ultra Power Balm (25ml),₹125,https://cdn01.pharmeasy.in/dam/products_otc/F79881/zandu-ultra-power-balm-25ml-2-1683372619.jpg?dim=700x0&dpr=1&q=100
Aptivate Pineapple Appetite Stimulating Syrup Bottle Of 450 Ml,₹363,https://cdn01.pharmeasy.in/dam/products_otc/013241/aptivate-pineapple-appetite-stimulating-syrup-bottle-of-450-ml-2-1676365685.jpg?dim=700x0&dpr=1&q=100
Dabur Honitus Herbal Honey Based Ayurvedic Syrup 100ml,₹125,https://cdn01.pharmeasy.in/dam/products_otc/I05449/dabur-honitus-herbal-honey-based-ayurvedic-syrup-100ml-1-1727932100.jpg?dim=700x0&dpr=1&q=100
Everherb (By Pharmeasy) Amla Juice-Rich In Vitamin C-Natural Immunity Booster - 1 Litre Bottle,₹399,https://cdn01.pharmeasy.in/dam/products_otc/D92359/everherb-by-pharmeasy-amla-juice-rich-in-vitamin-c-natural-immunity-booster-1-litre-bottle-2-1723875431.jpg?dim=700x0&dpr=1&q=100
Everherb (By Pharmeasy) Ashwagandha-Immunity Booster Capsules-Anxiety & Stress Relief-Bottle Of 60,₹599,https://cdn01.pharmeasy.in/dam/products_otc/O31911/everherb-by-pharmeasy-ashwagandha-immunity-booster-capsules-anxiety-stress-relief-bottle-of-60-6.01-1727327792.jpg?dim=700x0&dpr=1&q=100
Everherb (By Pharmeasy) Men'S Formula-Blend Of Powerful Herb-Increase Sperm Count-Bottle Of 60,₹999,https://cdn01.pharmeasy.in/dam/products_otc/N51273/everherb-by-pharmeasy-mens-formula-blend-of-powerful-herb-increase-sperm-count-bottle-of-60-6.01-1741174543.jpg?dim=700x0&dpr=1&q=100
Himalaya Himplasia Tablets - 30'S,₹237.5,https://cdn01.pharmeasy.in/dam/products_otc/091090/himalaya-himplasia-tablets-30s-1-1710766235.jpg?dim=700x0&dpr=1&q=100
Kapiva Amla Health Juice Bottle Of 1 L,₹299,https://cdn01.pharmeasy.in/dam/products_otc/I10592/kapiva-amla-health-juice-bottle-of-1-l-2-1685361032.jpg?dim=700x0&dpr=1&q=100
Himalaya Liv.52 Ds Syrup - 200ml,₹350,https://cdn01.pharmeasy.in/dam/products_otc/264580/himalaya-liv52-ds-syrup-200ml-2-1671740985.jpg?dim=700x0&dpr=1&q=100
Amrutanjan Strong Pain Relief Balm Bottle Of 50 Ml,₹135,https://cdn01.pharmeasy.in/dam/products_otc/E30239/amrutanjan-strong-pain-relief-balm-bottle-of-50-ml-2-1654169570.jpg?dim=700x0&dpr=1&q=100
Kapiva Aloe Vera Skin Gel (Healthy Moisturizer) -150 Grams,₹135,https://cdn01.pharmeasy.in/dam/products_otc/J05921/kapiva-aloe-vera-skin-gel-healthy-moisturizer-150-grams-2-1722492440.jpg?dim=700x0&dpr=1&q=100
Sensur Rubefacient Ointment 30 G,₹170,https://cdn01.pharmeasy.in/dam/products_otc/O24641/sensur-rubefacient-ointment-30-g-6.1-1739431292.jpg?dim=700x0&dpr=1&q=100
Everherb Diabetic Care Juice-13 Potent Herbs - Healthy Blood Sugar Management - 1 Litre Bottle,₹599,https://cdn01.pharmeasy.in/dam/products_otc/V68813/everherb-diabetic-care-juice-13-potent-herbs-healthy-blood-sugar-management-1-litre-bottle-2-1724131965.jpg?dim=700x0&dpr=1&q=100
Himalaya Liv.52 Syrup - 200ml,₹230,https://cdn01.pharmeasy.in/dam/products_otc/105910/himalaya-liv52-syrup-200ml-1597359901346-1671741074.jpg?dim=700x0&dpr=1&q=100
Baidyanath Isabgol -Psyllium Husk Powder|Effective Constipation Relief|Rich Fibre Supplement - 100g,₹195,https://cdn01.pharmeasy.in/dam/products_otc/I14915/baidyanath-isabgol-psyllium-husk-powdereffective-constipation-reliefrich-fibre-supplement-100g-2-1669710144.jpg?dim=700x0&dpr=1&q=100
Zandu Pancharishta Digestive Tonic Bottle Of 450 Ml,₹155,https://cdn01.pharmeasy.in/dam/products_otc/186800/zandu-pancharishta-digestive-tonic-bottle-of-450-ml-2-1669655039.jpg?dim=700x0&dpr=1&q=100
Patanjali Divya Arogyavardhini Vati 160 N,N/A,https://cdn01.pharmeasy.in/dam/products_otc/S81349/patanjali-divya-arogyavardhini-vati-160-n-2-1671741787.jpg?dim=700x0&dpr=1&q=100
Himalaya Wellness Pure Herbs Kapikachhu Sexual Wellness Tablets Bottle Of 60,₹275,https://cdn01.pharmeasy.in/dam/products_otc/090600/himalaya-wellness-pure-herbs-kapikachhu-sexual-wellness-tablets-bottle-of-60-2-1671741403.jpg?dim=700x0&dpr=1&q=100
Baidyanath Ashwagandharista Syrup - 450 Ml,₹287,https://cdn01.pharmeasy.in/dam/products_otc/K73699/baidyanath-ashwagandharista-syrup-450-ml-2-1735095122.jpg?dim=700x0&dpr=1&q=100
Arthrella Strip Of 30 Tablets,₹152,https://cdn01.pharmeasy.in/dam/products/I03525/arthrella-strip-of-30-tablets-3-1657293379.jpg?dim=700x0&dpr=1&q=100
Himalaya Herbolax Tablets - 100'S,₹215,https://cdn01.pharmeasy.in/dam/products_otc/089880/himalaya-herbolax-tablets-100s-2-1671741421.jpg?dim=700x0&dpr=1&q=100
Meloease 1% Bottle Of 10ml Eye Drops,₹185.69,https://cdn01.pharmeasy.in/dam/products/T38605/meloease-1-bottle-of-10ml-eye-drops-1-1650353056.jpg?dim=700x0&dpr=1&q=100
Everherb Pharmeasy Moringa (Drum Stick) Immunity Booster Capsules Natural Multivitamin Bottle Of 60,₹599,https://cdn01.pharmeasy.in/dam/products_otc/H62199/everherb-pharmeasy-moringa-drum-stick-immunity-booster-capsules-natural-multivitamin-bottle-of-60-6.01-1727327468.jpg?dim=700x0&dpr=1&q=100
Dabur Honitus Hotsip Sachet (4g X 30) Box Of 120 G,₹360,https://cdn01.pharmeasy.in/dam/products_otc/J83046/dabur-honitus-hotsip-sachet-4g-x-30-box-of-120-g-2-1641788806.jpg?dim=700x0&dpr=1&q=100
Hamdard Roghan Badam Shirin - 100ml,N/A,https://cdn01.pharmeasy.in/dam/products_otc/153590/hamdard-roghan-badam-shirin-100ml-1-1669619485.jpg?dim=700x0&dpr=1&q=100
Rejoint New 750/600mg Strip Of 15 Tablets,₹664.32,https://cdn01.pharmeasy.in/dam/products/R12663/rejoint-new-750-600mg-strip-of-15-tablets-1-1656058229.jpg?dim=700x0&dpr=1&q=100
Cartigen 500mg Bottle Of 30 Capsules,₹520,https://cdn01.pharmeasy.in/dam/products/195470/cartigen-500mg-bottle-of-30-capsules-1-1641534671.jpg?dim=700x0&dpr=1&q=100
Cartigen Pro Strip Of 10 Tablets,₹820,https://cdn01.pharmeasy.in/dam/products/X45471/cartigen-pro-strip-of-10-tablets-1-1641538916.jpg?dim=700x0&dpr=1&q=100
Himalaya Himcolin Gel - 30g,₹295,https://cdn01.pharmeasy.in/dam/products_otc/091060/himalaya-himcolin-gel-30g-2-1671741402.jpg?dim=700x0&dpr=1&q=100
Iodex Fast Relief Pain Balm - 40 Gm,₹180,https://cdn01.pharmeasy.in/dam/products_otc/I37946/iodex-fast-relief-pain-balm-40-gm-2-1706772052.jpg?dim=700x0&dpr=1&q=100
Everherb (By Pharmeasy) Shilajit 500mg-Vigour Improvement-Strength & Stamina For Men-Bottle Of 60,₹999,https://cdn01.pharmeasy.in/dam/products_otc/N70299/everherb-by-pharmeasy-shilajit-500mg-vigour-improvement-strength-stamina-for-men-bottle-of-60-6.01-1727327652.jpg?dim=700x0&dpr=1&q=100
Pharmeasy Iron+Folic Acid With Zinc | Vitamin C &B12 - Maintains Overall Health - Bottle Of 60,₹599,https://cdn01.pharmeasy.in/dam/products_otc/O80793/pharmeasy-ironfolic-acid-with-zinc-vitamin-c-b12-maintains-overall-health-bottle-of-60-6.1-1733479303.jpg?dim=700x0&dpr=1&q=100
Pharmeasy Biotin 10000mcg - For Hair | Skin & Nails - Bottle Of 60,₹699,https://cdn01.pharmeasy.in/dam/products_otc/D18575/pharmeasy-biotin-10000mcg-for-hair-skin-nails-bottle-of-60-6.01-1727327144.jpg?dim=700x0&dpr=1&q=100
Aimil Amlycure Ds Syrup 200ml,₹326,https://cdn01.pharmeasy.in/dam/products_otc/009721/aimil-amlycure-ds-syrup-200ml-6.1-1723896658.jpg?dim=700x0&dpr=1&q=100
Baidyanath Isabgol -Psyllium Husk Powder|Effective Constipation Relief|Rich Fibre Supplement - 200g,₹370,https://cdn01.pharmeasy.in/dam/products_otc/U86347/baidyanath-isabgol-psyllium-husk-powdereffective-constipation-reliefrich-fibre-supplement-200g-2-1654233497.jpg?dim=700x0&dpr=1&q=100
Relispray Instant Pain Relief Spray 49grm,₹230,https://cdn01.pharmeasy.in/dam/products_otc/I33691/relispray-instant-pain-relief-spray-49grm-2-1669710376.jpg?dim=700x0&dpr=1&q=100
Himalaya Shigru Tablets - 60'S,₹240,https://cdn01.pharmeasy.in/dam/products_otc/I18787/himalaya-shigru-tablets-60s-3-1669710327.jpg?dim=700x0&dpr=1&q=100
Himalaya Cystone Tablets - 60'S,₹235,https://cdn01.pharmeasy.in/dam/products_otc/050650/himalaya-cystone-tablets-60s-2-1671741386.jpg?dim=700x0&dpr=1&q=100
Aimil Amlycure Ds Strip Of 20 Capsules,₹198,https://cdn01.pharmeasy.in/dam/products_otc/I32909/aimil-amlycure-ds-strip-of-20-capsules-6.1-1723896370.jpg?dim=700x0&dpr=1&q=100
Himalaya Gasex Tablets - 100'S,₹200,https://cdn01.pharmeasy.in/dam/products_otc/082015/himalaya-gasex-tablets-100s-2-1671741707.jpg?dim=700x0&dpr=1&q=100
Pharmeasy Orthopaedic Electric Heat Belt Regular,₹949,https://cdn01.pharmeasy.in/dam/products_otc/E16289/pharmeasy-orthopaedic-electric-heat-belt-regular-6.1-1733484692.jpg?dim=700x0&dpr=1&q=100
Kapiva Himalayan Apple Cider Vinegar With Mother Vinegar 500ml | Unpasteurized And Undiluted,₹299,https://cdn01.pharmeasy.in/dam/products_otc/T69121/kapiva-himalayan-apple-cider-vinegar-with-mother-vinegar-500ml-unpasteurized-and-undiluted-6.1-1696413091.jpg?dim=700x0&dpr=1&q=100
Liv 52 Ds Bottle Of 100ml Syrup,₹220,https://cdn01.pharmeasy.in/dam/products/192428/liv-52-ds-syrup-100ml-1-1660737899.jpg?dim=700x0&dpr=1&q=100
Everherb (By Pharmeasy) Amla - Immunity Booster Capsules - Natural Vitamin C - Bottle Of 60,₹599,https://cdn01.pharmeasy.in/dam/products_otc/T18833/everherb-by-pharmeasy-amla-immunity-booster-capsules-natural-vitamin-c-bottle-of-60-2-1717416392.jpg?dim=700x0&dpr=1&q=100
Himalaya Abana Tablets - 60'S,₹215,https://cdn01.pharmeasy.in/dam/products_otc/000365/himalaya-abana-tablets-60s-2-1671741210.jpg?dim=700x0&dpr=1&q=100
Zandu Ayurvedic Cough Syrup - 100 Ml,₹115,https://cdn01.pharmeasy.in/dam/products_otc/W51276/zandu-ayurvedic-cough-syrup-100-ml-2-1641790752.jpg?dim=700x0&dpr=1&q=100
